,SampleID,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
92,barcode82,barcode82_contig_1,1564170,1565012,+,fliY,1-843/843,===============,0/0,100.0,99.64,vfdb,NP_281274,(fliY) flagellar motor switch protein FliY [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
93,barcode82,barcode82_contig_1,1574654,1576291,-,flgE,1-1638/1638,===============,0/0,100.0,100.0,vfdb,NP_281265,(flgE) flagellar hook protein FlgE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
94,barcode82,barcode82_contig_1,1576295,1577179,-,flgD,1-885/885,===============,0/0,100.0,99.89,vfdb,NP_281264,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
95,barcode82,barcode82_contig_1,1577232,1579024,-,fliK,1-1797/1797,========/======,2/4,99.78,99.61,vfdb,NP_281263,(fliK) flagellar hook-length control protein FliK [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
96,barcode82,barcode82_contig_1,1637695,1640292,+,flgE,1-2598/2598,===============,0/0,100.0,97.88,vfdb,NP_282855,(flgE) flagellar hook protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
0,barcode83,barcode83_contig_1,4503,4772,-,fliQ,1-270/270,===============,0/0,100.0,100.0,vfdb,NP_282802,(fliQ) flagellar biosynthesis protein FliQ [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
1,barcode83,barcode83_contig_1,104120,106486,+,pflA,1-2367/2367,===============,0/0,100.0,99.32,vfdb,NP_282693,(pflA) paralysed flagellum protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
2,barcode83,barcode83_contig_1,184266,185225,+,cadF,1-960/960,===============,0/0,100.0,99.38,vfdb,NP_282616,(cadF) outer membrane fibronectin-binding protein [CadF (VF0322)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
3,barcode83,barcode83_contig_1,196706,198532,-,flgK,1-1827/1827,===============,0/0,100.0,98.14,vfdb,NP_282606,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
4,barcode83,barcode83_contig_1,199019,199216,-,flgM,1-198/198,===============,0/0,100.0,98.99,vfdb,YP_002344846,(flgM) negative regulator of flagellin synthesis [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
5,barcode83,barcode83_contig_1,199279,199620,-,flgJ,1-342/342,===============,0/0,100.0,99.12,vfdb,YP_002344845,(flgJ) flagellar rod assembly protein/muramidase FlgJ [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
6,barcode83,barcode83_contig_1,199620,200666,-,flgI,1-1047/1047,===============,0/0,100.0,99.14,vfdb,NP_282602,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
7,barcode83,barcode83_contig_1,211427,212209,+,kpsM,1-783/783,===============,0/0,100.0,90.93,vfdb,NP_282588,(kpsM) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
8,barcode83,barcode83_contig_1,212206,212868,+,kpsT,1-663/663,===============,0/0,100.0,93.97,vfdb,NP_282587,(kpsT) capsule polysaccharide export ATP-binding protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
9,barcode83,barcode83_contig_1,212868,213985,+,kpsE,1-1119/1119,========/======,1/1,99.91,97.14,vfdb,NP_282586,(kpsE) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
10,barcode83,barcode83_contig_1,213987,215645,+,kpsD,1-1659/1659,===============,0/0,100.0,98.73,vfdb,NP_282585,(kpsD) capsule polysaccharide export system periplasmic protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
11,barcode83,barcode83_contig_1,215655,216592,+,kpsF,1-938/948,===============,0/0,98.95,95.2,vfdb,NP_282584,(kpsF) D-arabinose 5-phosphate isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
12,barcode83,barcode83_contig_1,232125,233144,+,hddA,1-1020/1020,===============,0/0,100.0,94.61,vfdb,NP_282566,(hddA) D-glycero-D-manno-heptose 7-phosphate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
13,barcode83,barcode83_contig_1,233132,233737,+,gmhA2,1-606/606,===============,0/0,100.0,94.39,vfdb,NP_282565,(gmhA2) phosphoheptose isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
14,barcode83,barcode83_contig_1,233725,234383,+,hddC,1-659/666,===============,0/0,98.95,91.96,vfdb,NP_282564,(hddC) D-glycero-D-manno-heptose 1-phosphate guanosyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
15,barcode83,barcode83_contig_1,236299,237073,+,Cj1420c,1-774/774,========/======,1/1,100.0,99.61,vfdb,NP_282561,(Cj1420c) methyltransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
16,barcode83,barcode83_contig_1,237126,237887,+,Cj1419c,1-762/762,===============,0/0,100.0,99.74,vfdb,NP_282560,(Cj1419c) methyltransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
17,barcode83,barcode83_contig_1,240232,240834,+,Cj1417c,1-603/603,===============,0/0,100.0,98.34,vfdb,NP_282558,(Cj1417c) amidotransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
18,barcode83,barcode83_contig_1,240836,241596,+,Cj1416c,1-761/762,===============,0/0,99.87,99.21,vfdb,NP_282557,(Cj1416c) sugar nucleotidyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
19,barcode83,barcode83_contig_1,241587,242099,+,cysC,1-513/513,===============,0/0,100.0,98.05,vfdb,NP_282556,(cysC) adenylylsulfate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
20,barcode83,barcode83_contig_1,242096,244165,+,kpsC,1-2070/2070,========/======,2/2,99.95,96.52,vfdb,NP_282555,(kpsC) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
21,barcode83,barcode83_contig_1,244162,245346,+,kpsS,1-1185/1185,===============,0/0,100.0,99.16,vfdb,NP_282554,(kpsS) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
22,barcode83,barcode83_contig_1,248662,249198,-,fliL,1-537/537,===============,0/0,100.0,99.63,vfdb,NP_282549,(fliL) flagellar basal body protein FliL [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
23,barcode83,barcode83_contig_1,321248,322968,+,flaA,1-1718/1719,========/======,3/5,99.88,89.61,vfdb,NP_282485,(flaA) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
24,barcode83,barcode83_contig_1,323000,324886,-,pseE/maf5,1-1887/1887,===============,0/0,100.0,96.5,vfdb,NP_282483,(pseE/maf5) motility accessory factor PseE [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
25,barcode83,barcode83_contig_1,324883,326857,-,pseD/maf2,13-1962/1962,========/======,4/29,99.29,87.81,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
26,barcode83,barcode83_contig_1,328723,330708,-,pseD/maf2,1-1962/1962,========/======,5/30,99.85,87.88,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
27,barcode83,barcode83_contig_1,330696,331467,-,ptmA,1-771/771,========/======,1/1,100.0,97.67,vfdb,NP_282478,(ptmA) flagellin modification protein A [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
28,barcode83,barcode83_contig_1,331467,332174,-,ptmB,1-708/708,===============,0/0,100.0,99.86,vfdb,NP_282477,(ptmB) acylneuraminate cytidylyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
29,barcode83,barcode83_contig_1,339421,341394,-,pseD/maf2,13-1962/1962,========/======,5/30,99.24,87.81,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
30,barcode83,barcode83_contig_1,341391,342422,-,pseI,1-1032/1032,===============,0/0,100.0,96.22,vfdb,NP_282463,(pseI) N-acetylneuraminic acid synthetase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
31,barcode83,barcode83_contig_1,342680,343815,+,pseA,1-1137/1137,========/======,1/1,99.91,99.3,vfdb,NP_282462,(pseA) pseudaminic acid biosynthesis PseA protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
32,barcode83,barcode83_contig_1,345129,345602,-,pseH,1-474/474,===============,0/0,100.0,94.09,vfdb,NP_282459,(pseH) N-acetyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
33,barcode83,barcode83_contig_1,345599,346424,-,pseG,1-825/825,========/======,1/1,100.0,99.52,vfdb,NP_282458,(pseG) UDP-24-diacetamido-246-trideoxy-beta-L-altropyranose hydrolase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
34,barcode83,barcode83_contig_1,346408,347107,-,pseF,1-699/699,========/======,1/1,100.0,98.0,vfdb,NP_282457,(pseF) acylneuraminate cytidylyltransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
35,barcode83,barcode83_contig_1,360291,361421,-,pseC,1-1131/1131,===============,0/0,100.0,95.4,vfdb,NP_282440,(pseC) C4 aminotransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
36,barcode83,barcode83_contig_1,361423,362427,-,pseB,1-1005/1005,===============,0/0,100.0,97.11,vfdb,NP_282439,(pseB) UDP-GlcNAc-specific C46 dehydratase/C5 epimerase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
37,barcode83,barcode83_contig_1,396875,398152,-,porA,1-1275/1275,========/======,1/3,100.0,97.26,vfdb,NP_282406,(porA) major outer membrane protein [MOMP (VF0328)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
38,barcode83,barcode83_contig_1,416309,416629,-,ciaC,1-321/321,===============,0/0,100.0,99.69,vfdb,YP_002344633,(ciaC) Campylobacter invasion antigen C [CiaC (VF0415)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
39,barcode83,barcode83_contig_1,479958,480726,+,fliR,1-768/768,========/======,1/1,100.0,98.83,vfdb,NP_282326,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
40,barcode83,barcode83_contig_1,502073,502633,+,gmhB,1-561/561,========/======,2/2,99.82,95.91,vfdb,NP_282299,(gmhB) DD-heptose 17-bisphosphate phosphatase [LOS (CVF396)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
41,barcode83,barcode83_contig_1,502634,503589,+,hldD,1-954/954,========/======,2/2,100.0,97.59,vfdb,NP_282298,(hldD) ADP-glyceromanno-heptose 6-epimerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
42,barcode83,barcode83_contig_1,503582,504967,+,hldE,1-1386/1386,===============,0/0,100.0,93.58,vfdb,NP_282297,(hldE) bifunctional D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
43,barcode83,barcode83_contig_1,504964,505524,+,gmhA,1-561/561,===============,0/0,100.0,93.76,vfdb,NP_282296,(gmhA) phosphoheptose isomerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
44,barcode83,barcode83_contig_1,505507,506464,-,waaF,1-958/960,===============,0/0,99.79,95.3,vfdb,NP_282295,(waaF) heptosyltransferase II [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
45,barcode83,barcode83_contig_1,506523,507307,+,waaV,1-786/825,========/======,1/1,95.15,93.0,vfdb,NP_282294,(waaV) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
46,barcode83,barcode83_contig_1,516046,517592,-,Cj1135,1-1548/1548,========/======,3/3,99.87,90.7,vfdb,NP_282283,(Cj1135) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
47,barcode83,barcode83_contig_1,517589,518476,-,htrB,1-888/888,===============,0/0,100.0,97.64,vfdb,NP_282282,(htrB) lipid A biosynthesis lauroyl acyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
48,barcode83,barcode83_contig_1,518466,519493,-,waaC,1-1029/1029,========/======,1/1,99.9,98.54,vfdb,NP_282281,(waaC) heptosyltransferase I [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
49,barcode83,barcode83_contig_1,534662,535054,+,cheY,1-393/393,===============,0/0,100.0,99.75,vfdb,YP_002344511,(cheY) chemotaxis regulatory protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
50,barcode83,barcode83_contig_1,575671,576060,-,fliW,1-390/390,===============,0/0,100.0,100.0,vfdb,YP_002344468,(fliW) flagellar assembly protein FliW [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
51,barcode83,barcode83_contig_1,626032,626547,+,flgP,1-516/516,===============,0/0,100.0,98.06,vfdb,YP_002344421,(flgP) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
52,barcode83,barcode83_contig_1,626523,626973,+,flgQ,1-450/450,========/======,1/1,100.0,99.11,vfdb,YP_002344420,(flgQ) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
53,barcode83,barcode83_contig_1,627030,628331,+,flgR,1-1302/1302,===============,0/0,100.0,99.08,vfdb,NP_282174,(flgR) sigma-54 associated transcriptional activator [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
54,barcode83,barcode83_contig_1,665849,666967,-,jlpA,1-1119/1119,===============,0/0,100.0,98.12,vfdb,NP_282133,(jlpA) lipoprotein [JlpA (VF0329)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
55,barcode83,barcode83_contig_1,726873,727651,+,pebA,1-780/780,========/======,1/1,99.87,98.85,vfdb,NP_282073,(pebA) bifunctional adhesin/ABC transporter aspartate/glutamate-binding protein [PEB1 (VF0327)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
56,barcode83,barcode83_contig_1,733083,734914,+,ciaB,1-1833/1833,========/======,1/1,99.95,99.24,vfdb,NP_282066,(ciaB) invasion antigen CiaB [CiaB (VF0324)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
57,barcode83,barcode83_contig_1,758859,761111,+,flaD,1-2253/2253,===============,0/0,100.0,98.45,vfdb,NP_282040,(flaD) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
58,barcode83,barcode83_contig_1,764990,767164,+,flhA,1-2175/2175,===============,0/0,100.0,99.91,vfdb,NP_282036,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
59,barcode83,barcode83_contig_1,815393,816127,+,fliP,1-735/735,===============,0/0,100.0,99.05,vfdb,NP_281981,(fliP) flagellar biosynthesis protein FliP [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
60,barcode83,barcode83_contig_1,839311,840330,-,flgS,1-1020/1020,===============,0/0,100.0,100.0,vfdb,YP_002344200,(flgS) signal transduction histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
61,barcode83,barcode83_contig_1,863550,864212,+,flgA,1-663/663,===============,0/0,100.0,99.09,vfdb,YP_002344176,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
62,barcode83,barcode83_contig_1,915296,916045,+,flaC,1-750/750,===============,0/0,100.0,99.6,vfdb,NP_281892,(flaC) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
63,barcode83,barcode83_contig_1,935440,936231,-,flgG,1-792/792,===============,0/0,100.0,100.0,vfdb,NP_281870,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
64,barcode83,barcode83_contig_1,936260,937072,-,flgF,1-813/813,===============,0/0,100.0,99.26,vfdb,NP_281869,(flgF) flagellar basal-body rod protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
65,barcode83,barcode83_contig_1,950478,951176,+,flgH,1-699/699,===============,0/0,100.0,98.86,vfdb,NP_281859,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
66,barcode83,barcode83_contig_1,966888,968137,-,rpoN,1-1251/1251,========/======,1/1,99.92,99.04,vfdb,YP_002344093,(rpoN) RNA polymerase factor sigma-54 [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
67,barcode83,barcode83_contig_1,1081174,1081560,-,fliS,1-387/387,===============,0/0,100.0,99.74,vfdb,NP_281733,(fliS) flagellar protein FliS [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
68,barcode83,barcode83_contig_1,1081572,1083485,-,fliD,1-1929/1929,========/======,2/21,99.07,96.48,vfdb,NP_281732,(fliD) flagellar capping protein FliD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
69,barcode83,barcode83_contig_1,1083488,1083853,-,flaG,1-366/366,===============,0/0,100.0,99.18,vfdb,NP_281731,(flaG) flagellar protein FlaG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
70,barcode83,barcode83_contig_1,1103642,1104073,+,flgB,1-432/432,===============,0/0,100.0,97.22,vfdb,NP_281712,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
71,barcode83,barcode83_contig_1,1104083,1104577,+,flgC,1-495/495,===============,0/0,100.0,99.6,vfdb,NP_281711,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
72,barcode83,barcode83_contig_1,1104584,1104880,+,fliE,1-297/297,===============,0/0,100.0,98.99,vfdb,NP_281710,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
73,barcode83,barcode83_contig_1,1311328,1311635,-,fliN,1-309/309,========/======,1/1,99.68,99.03,vfdb,NP_281542,(fliN) flagellar motor switch protein FliN [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
74,barcode83,barcode83_contig_1,1327161,1327937,+,motA,1-777/777,===============,0/0,100.0,97.17,vfdb,NP_281528,(motA) flagellar motor protein MotA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
75,barcode83,barcode83_contig_1,1327940,1328683,+,motB,1-744/744,===============,0/0,100.0,99.73,vfdb,NP_281527,(motB) flagellar motor protein MotB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
76,barcode83,barcode83_contig_1,1328689,1329777,-,flhB,1-1089/1089,===============,0/0,100.0,99.72,vfdb,NP_281526,(flhB) flagellar biosynthetic protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
77,barcode83,barcode83_contig_1,1340872,1341702,-,fliH,1-831/831,===============,0/0,100.0,99.76,vfdb,NP_281511,(fliH) flagellar assembly protein H [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
78,barcode83,barcode83_contig_1,1341710,1342738,-,fliG,1-1029/1029,===============,0/0,100.0,99.81,vfdb,NP_281510,(fliG) flagellar motor switch protein G [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
79,barcode83,barcode83_contig_1,1342738,1344421,-,fliF,1-1683/1683,========/======,1/1,100.0,99.47,vfdb,NP_281509,(fliF) flagellar M-ring protein FliF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
80,barcode83,barcode83_contig_1,1374741,1375698,+,cheV,1-957/957,========/======,1/1,100.0,99.79,vfdb,YP_002343726,(cheV) chemotaxis protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
81,barcode83,barcode83_contig_1,1375702,1378011,+,cheA,1-2310/2310,===============,0/0,100.0,99.31,vfdb,YP_002343725,(cheA) chemotaxis histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
82,barcode83,barcode83_contig_1,1378016,1378537,+,cheW,1-522/522,===============,0/0,100.0,100.0,vfdb,YP_002343724,(cheW) chemotaxis protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
83,barcode83,barcode83_contig_1,1404462,1405999,-,eptC,1-1539/1539,========/======,1/1,99.94,98.05,vfdb,YP_002343698,(eptC) phosphoethanolamine transferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
84,barcode83,barcode83_contig_1,1448408,1449793,-,fliI,1-1386/1386,===============,0/0,100.0,99.42,vfdb,NP_281405,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
85,barcode83,barcode83_contig_1,1547473,1548279,+,cdtA,1-807/807,===============,0/0,100.0,99.26,vfdb,NP_281292,(cdtA) cytolethal distending toxin A [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
86,barcode83,barcode83_contig_1,1548276,1549074,+,cdtB,1-798/798,========/======,1/1,100.0,99.62,vfdb,NP_281291,(cdtB) cytolethal distending toxin B [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
87,barcode83,barcode83_contig_1,1549085,1549654,+,cdtC,1-570/570,===============,0/0,100.0,99.83,vfdb,NP_281290,(cdtC) cytolethal distending toxin C [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
88,barcode83,barcode83_contig_1,1559774,1561227,+,flhF,1-1455/1455,========/======,1/1,99.93,99.66,vfdb,NP_281279,(flhF) flagellar biosynthesis regulator FlhF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
89,barcode83,barcode83_contig_1,1561220,1562086,+,flhG,1-867/867,===============,0/0,100.0,99.65,vfdb,NP_281278,(flhG) ATP-binding protein [Flagella (CVF397)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
90,barcode83,barcode83_contig_1,1562418,1563134,+,fliA,1-717/717,===============,0/0,100.0,99.72,vfdb,NP_281276,(fliA) flagellar biosynthesis sigma factor [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
91,barcode83,barcode83_contig_1,1563134,1564213,+,fliM,1-1080/1080,===============,0/0,100.0,98.33,vfdb,NP_281275,(fliM) flagellar motor switch protein FliM [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
92,barcode83,barcode83_contig_1,1564210,1565053,+,fliY,1-843/843,========/======,1/1,100.0,99.53,vfdb,NP_281274,(fliY) flagellar motor switch protein FliY [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
93,barcode83,barcode83_contig_1,1574700,1576337,-,flgE,1-1638/1638,===============,0/0,100.0,100.0,vfdb,NP_281265,(flgE) flagellar hook protein FlgE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
94,barcode83,barcode83_contig_1,1576341,1577225,-,flgD,1-885/885,===============,0/0,100.0,99.89,vfdb,NP_281264,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
95,barcode83,barcode83_contig_1,1577278,1579071,-,fliK,1-1797/1797,========/======,1/3,99.83,99.67,vfdb,NP_281263,(fliK) flagellar hook-length control protein FliK [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
96,barcode83,barcode83_contig_1,1637742,1640339,+,flgE,1-2598/2598,===============,0/0,100.0,97.88,vfdb,NP_282855,(flgE) flagellar hook protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
0,barcode84,barcode84_contig_1,356,2342,-,pseD/maf2,1-1962/1962,========/======,6/31,99.85,87.84,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
1,barcode84,barcode84_contig_1,2330,3100,-,ptmA,1-771/771,===============,0/0,100.0,97.92,vfdb,NP_282478,(ptmA) flagellin modification protein A [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
2,barcode84,barcode84_contig_1,3100,3807,-,ptmB,1-708/708,===============,0/0,100.0,99.86,vfdb,NP_282477,(ptmB) acylneuraminate cytidylyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
