,SampleID,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
21,barcode69,barcode69_contig_2,335890,337527,-,flgE,1-1638/1638,===============,0/0,100.0,100.0,vfdb,NP_281265,(flgE) flagellar hook protein FlgE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
22,barcode69,barcode69_contig_2,337531,338415,-,flgD,1-885/885,===============,0/0,100.0,99.89,vfdb,NP_281264,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
23,barcode69,barcode69_contig_2,338468,340261,-,fliK,1-1797/1797,========/======,1/3,99.83,99.67,vfdb,NP_281263,(fliK) flagellar hook-length control protein FliK [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
24,barcode69,barcode69_contig_2,398930,401527,+,flgE,1-2598/2598,===============,0/0,100.0,97.88,vfdb,NP_282855,(flgE) flagellar hook protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
25,barcode69,barcode69_contig_2,443038,443307,-,fliQ,1-270/270,===============,0/0,100.0,100.0,vfdb,NP_282802,(fliQ) flagellar biosynthesis protein FliQ [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
26,barcode69,barcode69_contig_2,542641,545006,+,pflA,1-2367/2367,========/======,1/1,99.96,99.28,vfdb,NP_282693,(pflA) paralysed flagellum protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
27,barcode69,barcode69_contig_2,622784,623743,+,cadF,1-960/960,===============,0/0,100.0,99.38,vfdb,NP_282616,(cadF) outer membrane fibronectin-binding protein [CadF (VF0322)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
28,barcode69,barcode69_contig_2,635222,637048,-,flgK,1-1827/1827,===============,0/0,100.0,98.14,vfdb,NP_282606,(flgK) flagellar hook-associated protein 1 FlgK [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
29,barcode69,barcode69_contig_2,637535,637732,-,flgM,1-198/198,===============,0/0,100.0,98.99,vfdb,YP_002344846,(flgM) negative regulator of flagellin synthesis [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
30,barcode69,barcode69_contig_2,637795,638136,-,flgJ,1-342/342,===============,0/0,100.0,99.12,vfdb,YP_002344845,(flgJ) flagellar rod assembly protein/muramidase FlgJ [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
31,barcode69,barcode69_contig_2,638136,639182,-,flgI,1-1047/1047,===============,0/0,100.0,99.14,vfdb,NP_282602,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
32,barcode69,barcode69_contig_2,649944,650727,+,kpsM,1-783/783,========/======,1/1,100.0,90.82,vfdb,NP_282588,(kpsM) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
33,barcode69,barcode69_contig_2,650724,651385,+,kpsT,1-663/663,========/======,1/1,99.85,93.97,vfdb,NP_282587,(kpsT) capsule polysaccharide export ATP-binding protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
34,barcode69,barcode69_contig_2,651385,652502,+,kpsE,1-1119/1119,========/======,1/1,99.91,97.14,vfdb,NP_282586,(kpsE) capsule polysaccharide export system inner membrane protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
35,barcode69,barcode69_contig_2,652504,654162,+,kpsD,1-1659/1659,===============,0/0,100.0,98.73,vfdb,NP_282585,(kpsD) capsule polysaccharide export system periplasmic protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
36,barcode69,barcode69_contig_2,654172,655110,+,kpsF,1-938/948,========/======,1/1,98.95,95.1,vfdb,NP_282584,(kpsF) D-arabinose 5-phosphate isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
37,barcode69,barcode69_contig_2,666846,667378,+,rfbC,1-530/546,========/======,3/5,96.89,77.34,vfdb,NP_282571,(rfbC) dTDP-4-dehydrorhamnose 35-epimerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
38,barcode69,barcode69_contig_2,667416,668434,+,fcl,11-1026/1041,========/======,3/5,97.5,75.2,vfdb,NP_282569,(fcl) GDP-L-fucose synthetase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
39,barcode69,barcode69_contig_2,670641,671660,+,hddA,1-1020/1020,===============,0/0,100.0,94.61,vfdb,NP_282566,(hddA) D-glycero-D-manno-heptose 7-phosphate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
40,barcode69,barcode69_contig_2,671648,672253,+,gmhA2,1-606/606,===============,0/0,100.0,94.39,vfdb,NP_282565,(gmhA2) phosphoheptose isomerase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
41,barcode69,barcode69_contig_2,672241,672900,+,hddC,1-659/666,========/======,1/1,98.95,91.82,vfdb,NP_282564,(hddC) D-glycero-D-manno-heptose 1-phosphate guanosyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
42,barcode69,barcode69_contig_2,674816,675591,+,Cj1420c,1-774/774,========/======,2/2,100.0,99.48,vfdb,NP_282561,(Cj1420c) methyltransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
43,barcode69,barcode69_contig_2,675644,676405,+,Cj1419c,1-762/762,===============,0/0,100.0,99.74,vfdb,NP_282560,(Cj1419c) methyltransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
44,barcode69,barcode69_contig_2,678750,679352,+,Cj1417c,1-603/603,===============,0/0,100.0,98.34,vfdb,NP_282558,(Cj1417c) amidotransferase [Capsule biosynthesis and transport (CVF393)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
45,barcode69,barcode69_contig_2,679354,680114,+,Cj1416c,1-761/762,===============,0/0,99.87,99.21,vfdb,NP_282557,(Cj1416c) sugar nucleotidyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
46,barcode69,barcode69_contig_2,680105,680617,+,cysC,1-513/513,===============,0/0,100.0,98.05,vfdb,NP_282556,(cysC) adenylylsulfate kinase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
47,barcode69,barcode69_contig_2,680614,682683,+,kpsC,1-2070/2070,========/======,2/2,99.95,96.52,vfdb,NP_282555,(kpsC) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
48,barcode69,barcode69_contig_2,682680,683864,+,kpsS,1-1185/1185,===============,0/0,100.0,99.16,vfdb,NP_282554,(kpsS) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
49,barcode69,barcode69_contig_2,687179,687715,-,fliL,1-537/537,===============,0/0,100.0,99.63,vfdb,NP_282549,(fliL) flagellar basal body protein FliL [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
50,barcode69,barcode69_contig_2,759764,761484,+,flaA,1-1718/1719,========/======,3/5,99.88,89.55,vfdb,NP_282485,(flaA) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
51,barcode69,barcode69_contig_2,761516,763402,-,pseE/maf5,1-1887/1887,===============,0/0,100.0,96.5,vfdb,NP_282483,(pseE/maf5) motility accessory factor PseE [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
52,barcode69,barcode69_contig_2,763399,765373,-,pseD/maf2,13-1962/1962,========/======,4/29,99.29,87.81,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
53,barcode69,barcode69_contig_2,767240,769226,-,pseD/maf2,1-1962/1962,========/======,5/31,99.85,87.84,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
54,barcode69,barcode69_contig_2,769214,769984,-,ptmA,1-771/771,===============,0/0,100.0,97.92,vfdb,NP_282478,(ptmA) flagellin modification protein A [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
55,barcode69,barcode69_contig_2,769984,770691,-,ptmB,1-708/708,===============,0/0,100.0,99.86,vfdb,NP_282477,(ptmB) acylneuraminate cytidylyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
56,barcode69,barcode69_contig_2,777936,779909,-,pseD/maf2,13-1962/1962,========/======,5/30,99.24,87.81,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
57,barcode69,barcode69_contig_2,779906,780937,-,pseI,1-1032/1032,===============,0/0,100.0,96.22,vfdb,NP_282463,(pseI) N-acetylneuraminic acid synthetase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
58,barcode69,barcode69_contig_2,781195,782329,+,pseA,1-1137/1137,========/======,2/2,99.82,99.21,vfdb,NP_282462,(pseA) pseudaminic acid biosynthesis PseA protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
59,barcode69,barcode69_contig_2,783643,784116,-,pseH,1-474/474,===============,0/0,100.0,94.09,vfdb,NP_282459,(pseH) N-acetyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
60,barcode69,barcode69_contig_2,784113,784938,-,pseG,1-825/825,========/======,1/1,100.0,99.52,vfdb,NP_282458,(pseG) UDP-24-diacetamido-246-trideoxy-beta-L-altropyranose hydrolase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
61,barcode69,barcode69_contig_2,784922,785620,-,pseF,1-699/699,========/======,2/2,99.86,97.86,vfdb,NP_282457,(pseF) acylneuraminate cytidylyltransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
62,barcode69,barcode69_contig_2,798803,799933,-,pseC,1-1131/1131,===============,0/0,100.0,95.4,vfdb,NP_282440,(pseC) C4 aminotransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
63,barcode69,barcode69_contig_2,799935,800939,-,pseB,1-1005/1005,===============,0/0,100.0,97.11,vfdb,NP_282439,(pseB) UDP-GlcNAc-specific C46 dehydratase/C5 epimerase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
64,barcode69,barcode69_contig_2,835384,836661,-,porA,1-1275/1275,========/======,1/3,100.0,97.26,vfdb,NP_282406,(porA) major outer membrane protein [MOMP (VF0328)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
65,barcode69,barcode69_contig_2,854820,855140,-,ciaC,1-321/321,===============,0/0,100.0,99.69,vfdb,YP_002344633,(ciaC) Campylobacter invasion antigen C [CiaC (VF0415)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
66,barcode69,barcode69_contig_2,874444,876002,-,htpB,86-1653/1653,========/======,25/53,92.98,66.23,vfdb,YP_094724,(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
67,barcode69,barcode69_contig_2,897682,898118,-,luxS,1-437/519,========/====..,8/18,82.47,69.28,vfdb,NP_230208,(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961],
68,barcode69,barcode69_contig_2,918473,919241,+,fliR,1-768/768,========/======,1/1,100.0,98.83,vfdb,NP_282326,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
69,barcode69,barcode69_contig_2,940588,941148,+,gmhB,1-561/561,========/======,2/2,99.82,95.91,vfdb,NP_282299,(gmhB) DD-heptose 17-bisphosphate phosphatase [LOS (CVF396)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
70,barcode69,barcode69_contig_2,941149,942102,+,hldD,1-954/954,===============,0/0,100.0,97.8,vfdb,NP_282298,(hldD) ADP-glyceromanno-heptose 6-epimerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
71,barcode69,barcode69_contig_2,942095,943479,+,hldE,1-1386/1386,========/======,1/1,99.93,93.51,vfdb,NP_282297,(hldE) bifunctional D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
72,barcode69,barcode69_contig_2,943476,944036,+,gmhA,1-561/561,===============,0/0,100.0,93.76,vfdb,NP_282296,(gmhA) phosphoheptose isomerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
73,barcode69,barcode69_contig_2,944019,944976,-,waaF,1-958/960,===============,0/0,99.79,95.3,vfdb,NP_282295,(waaF) heptosyltransferase II [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
74,barcode69,barcode69_contig_2,945035,945820,+,waaV,1-786/825,===============,0/0,95.27,93.13,vfdb,NP_282294,(waaV) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
75,barcode69,barcode69_contig_2,946688,948228,-,neuA1,51-1585/1611,========/======,20/30,94.54,71.35,vfdb,NP_282291,(neuA1) bifunctional beta-14-N-acetylgalactosaminyltransferase/CMP-Neu5Ac synthase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
76,barcode69,barcode69_contig_2,948436,949388,-,neuC1,2-951/1116,========/====..,3/5,85.04,77.36,vfdb,NP_282290,(neuC1) UDP-N-acetylglucosamine 2-epimerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
77,barcode69,barcode69_contig_2,949391,950366,-,neuB1,55-1027/1032,========/======,6/13,93.8,75.94,vfdb,NP_282289,(neuB1) sialic acid synthase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
78,barcode69,barcode69_contig_2,950763,951281,-,cstIII,31-552/885,========/=.....,11/19,57.74,70.57,vfdb,NP_282288,(cstIII) alpha-23 sialyltransferas [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
79,barcode69,barcode69_contig_2,951398,952261,+,wlaN,8-880/912,========/======,19/47,92.65,73.21,vfdb,NP_282287,(wlaN) beta-13 galactosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
80,barcode69,barcode69_contig_2,953396,954555,-,Cj1136,1-1139/1173,========/======,8/31,96.68,79.14,vfdb,NP_282284,(Cj1136) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
81,barcode69,barcode69_contig_2,954559,956106,-,Cj1135,1-1548/1548,========/======,4/4,99.87,90.64,vfdb,NP_282283,(Cj1135) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
82,barcode69,barcode69_contig_2,956103,956990,-,htrB,1-888/888,===============,0/0,100.0,97.64,vfdb,NP_282282,(htrB) lipid A biosynthesis lauroyl acyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
83,barcode69,barcode69_contig_2,956980,958009,-,waaC,1-1029/1029,========/======,1/1,100.0,98.54,vfdb,NP_282281,(waaC) heptosyltransferase I [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
84,barcode69,barcode69_contig_2,973178,973570,+,cheY,1-393/393,===============,0/0,100.0,99.75,vfdb,YP_002344511,(cheY) chemotaxis regulatory protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
85,barcode69,barcode69_contig_2,1014186,1014575,-,fliW,1-390/390,===============,0/0,100.0,100.0,vfdb,YP_002344468,(fliW) flagellar assembly protein FliW [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
86,barcode69,barcode69_contig_2,1064539,1065054,+,flgP,1-516/516,===============,0/0,100.0,98.06,vfdb,YP_002344421,(flgP) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
87,barcode69,barcode69_contig_2,1065030,1065479,+,flgQ,1-450/450,===============,0/0,100.0,99.33,vfdb,YP_002344420,(flgQ) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
88,barcode69,barcode69_contig_2,1065536,1066837,+,flgR,1-1302/1302,===============,0/0,100.0,99.08,vfdb,NP_282174,(flgR) sigma-54 associated transcriptional activator [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
89,barcode69,barcode69_contig_2,1104351,1105469,-,jlpA,1-1119/1119,===============,0/0,100.0,98.12,vfdb,NP_282133,(jlpA) lipoprotein [JlpA (VF0329)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
90,barcode69,barcode69_contig_2,1165370,1166148,+,pebA,1-780/780,========/======,1/1,99.87,98.85,vfdb,NP_282073,(pebA) bifunctional adhesin/ABC transporter aspartate/glutamate-binding protein [PEB1 (VF0327)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
91,barcode69,barcode69_contig_2,1171578,1173410,+,ciaB,1-1833/1833,===============,0/0,100.0,99.29,vfdb,NP_282066,(ciaB) invasion antigen CiaB [CiaB (VF0324)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
92,barcode69,barcode69_contig_2,1197349,1199601,+,flaD,1-2253/2253,===============,0/0,100.0,98.45,vfdb,NP_282040,(flaD) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
93,barcode69,barcode69_contig_2,1203480,1205654,+,flhA,1-2175/2175,===============,0/0,100.0,99.91,vfdb,NP_282036,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
94,barcode69,barcode69_contig_2,1253879,1254613,+,fliP,1-735/735,===============,0/0,100.0,99.05,vfdb,NP_281981,(fliP) flagellar biosynthesis protein FliP [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
95,barcode69,barcode69_contig_2,1277797,1278816,-,flgS,1-1020/1020,===============,0/0,100.0,100.0,vfdb,YP_002344200,(flgS) signal transduction histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
96,barcode69,barcode69_contig_2,1302037,1302699,+,flgA,1-663/663,===============,0/0,100.0,99.09,vfdb,YP_002344176,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
97,barcode69,barcode69_contig_2,1353788,1354537,+,flaC,1-750/750,===============,0/0,100.0,99.6,vfdb,NP_281892,(flaC) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
98,barcode69,barcode69_contig_2,1373929,1374720,-,flgG,1-792/792,===============,0/0,100.0,100.0,vfdb,NP_281870,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
99,barcode69,barcode69_contig_2,1374749,1375561,-,flgF,1-813/813,===============,0/0,100.0,99.26,vfdb,NP_281869,(flgF) flagellar basal-body rod protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
100,barcode69,barcode69_contig_2,1388965,1389663,+,flgH,1-699/699,===============,0/0,100.0,98.86,vfdb,NP_281859,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
101,barcode69,barcode69_contig_2,1405378,1406628,-,rpoN,1-1251/1251,========/======,2/2,99.92,98.88,vfdb,YP_002344093,(rpoN) RNA polymerase factor sigma-54 [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
102,barcode69,barcode69_contig_2,1519660,1520046,-,fliS,1-387/387,===============,0/0,100.0,99.74,vfdb,NP_281733,(fliS) flagellar protein FliS [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
103,barcode69,barcode69_contig_2,1520058,1521971,-,fliD,1-1929/1929,========/======,2/21,99.07,96.48,vfdb,NP_281732,(fliD) flagellar capping protein FliD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
104,barcode69,barcode69_contig_2,1521974,1522339,-,flaG,1-366/366,===============,0/0,100.0,99.18,vfdb,NP_281731,(flaG) flagellar protein FlaG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
105,barcode69,barcode69_contig_2,1542127,1542558,+,flgB,1-432/432,===============,0/0,100.0,97.22,vfdb,NP_281712,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
106,barcode69,barcode69_contig_2,1542568,1543062,+,flgC,1-495/495,===============,0/0,100.0,99.6,vfdb,NP_281711,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
107,barcode69,barcode69_contig_2,1543069,1543365,+,fliE,1-297/297,===============,0/0,100.0,98.99,vfdb,NP_281710,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
0,barcode70,barcode70_contig_1,21013,22805,+,fliK,1-1797/1797,========/======,2/4,99.78,99.61,vfdb,NP_281263,(fliK) flagellar hook-length control protein FliK [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
1,barcode70,barcode70_contig_1,22858,23742,+,flgD,1-885/885,===============,0/0,100.0,99.89,vfdb,NP_281264,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
2,barcode70,barcode70_contig_1,23746,25383,+,flgE,1-1638/1638,===============,0/0,100.0,100.0,vfdb,NP_281265,(flgE) flagellar hook protein FlgE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
3,barcode70,barcode70_contig_1,35029,35871,-,fliY,1-843/843,===============,0/0,100.0,99.64,vfdb,NP_281274,(fliY) flagellar motor switch protein FliY [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
4,barcode70,barcode70_contig_1,35868,36947,-,fliM,1-1080/1080,===============,0/0,100.0,98.24,vfdb,NP_281275,(fliM) flagellar motor switch protein FliM [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
5,barcode70,barcode70_contig_1,36947,37663,-,fliA,1-717/717,===============,0/0,100.0,99.72,vfdb,NP_281276,(fliA) flagellar biosynthesis sigma factor [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
6,barcode70,barcode70_contig_1,37995,38861,-,flhG,1-867/867,===============,0/0,100.0,99.65,vfdb,NP_281278,(flhG) ATP-binding protein [Flagella (CVF397)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
7,barcode70,barcode70_contig_1,38854,40305,-,flhF,1-1455/1455,========/======,2/3,99.79,99.52,vfdb,NP_281279,(flhF) flagellar biosynthesis regulator FlhF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
8,barcode70,barcode70_contig_1,50426,50995,-,cdtC,1-570/570,===============,0/0,100.0,99.83,vfdb,NP_281290,(cdtC) cytolethal distending toxin C [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
9,barcode70,barcode70_contig_1,51006,51803,-,cdtB,1-798/798,===============,0/0,100.0,99.75,vfdb,NP_281291,(cdtB) cytolethal distending toxin B [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
10,barcode70,barcode70_contig_1,51800,52606,-,cdtA,1-807/807,===============,0/0,100.0,99.26,vfdb,NP_281292,(cdtA) cytolethal distending toxin A [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
11,barcode70,barcode70_contig_1,147682,148224,-,clpP,19-561/597,========/======,4/4,90.62,68.44,vfdb,NP_465991,(clpP) ATP-dependent Clp protease proteolytic subunit [ClpP (VF0074)] [Listeria monocytogenes EGD-e],
12,barcode70,barcode70_contig_1,150288,151673,+,fliI,1-1386/1386,===============,0/0,100.0,99.35,vfdb,NP_281405,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
13,barcode70,barcode70_contig_1,194078,195616,+,eptC,1-1539/1539,===============,0/0,100.0,98.12,vfdb,YP_002343698,(eptC) phosphoethanolamine transferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
14,barcode70,barcode70_contig_1,221537,222058,-,cheW,1-522/522,===============,0/0,100.0,100.0,vfdb,YP_002343724,(cheW) chemotaxis protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
15,barcode70,barcode70_contig_1,222063,224372,-,cheA,1-2310/2310,===============,0/0,100.0,99.31,vfdb,YP_002343725,(cheA) chemotaxis histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
16,barcode70,barcode70_contig_1,224376,225333,-,cheV,1-957/957,========/======,1/1,100.0,99.79,vfdb,YP_002343726,(cheV) chemotaxis protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
17,barcode70,barcode70_contig_1,255649,257331,+,fliF,1-1683/1683,===============,0/0,100.0,99.53,vfdb,NP_281509,(fliF) flagellar M-ring protein FliF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
